Symbol,Date,Close
SHOP,09/10/2014,64.22
SHOP,10/10/2014,63.93
SHOP,13/10/2014,63.13
SHOP,14/10/2014,64.5
SHOP,15/10/2014,63.66
SHOP,16/10/2014,64.7
SHOP,17/10/2014,65.17
SHOP,20/10/2014,65.41
SHOP,21/10/2014,67.7
SHOP,22/10/2014,66.52
SHOP,23/10/2014,67.96
SHOP,24/10/2014,68.1
SHOP,27/10/2014,68.12
SHOP,28/10/2014,69.87
SHOP,29/10/2014,69.6
SHOP,30/10/2014,69.4
SHOP,31/10/2014,70.97
SHOP,03/11/2014,71.78
SHOP,04/11/2014,70.01
SHOP,05/11/2014,71.01
SHOP,06/11/2014,71.26
SHOP,07/11/2014,71.41
SHOP,10/11/2014,70.78
SHOP,11/11/2014,71.16
SHOP,12/11/2014,71.47
SHOP,13/11/2014,71.15
SHOP,14/11/2014,71.12
SHOP,17/11/2014,72.29
SHOP,18/11/2014,72.52
SHOP,19/11/2014,71.67
SHOP,20/11/2014,72.29
SHOP,21/11/2014,72.84
SHOP,24/11/2014,73.36
SHOP,25/11/2014,73.7
SHOP,26/11/2014,73.18
SHOP,28/11/2014,72.32
SHOP,01/12/2014,72.19
SHOP,02/12/2014,72.83
SHOP,03/12/2014,74.26
SHOP,04/12/2014,73.03
SHOP,05/12/2014,72.77
SHOP,08/12/2014,71.2
SHOP,09/12/2014,71.24
SHOP,10/12/2014,68.83
SHOP,11/12/2014,69.52
SHOP,12/12/2014,68.38
SHOP,15/12/2014,70.42
SHOP,16/12/2014,70.55
SHOP,17/12/2014,71.44
SHOP,18/12/2014,73.32
SHOP,19/12/2014,74.96
SHOP,22/12/2014,75.51
SHOP,23/12/2014,75.67
SHOP,24/12/2014,75.58
SHOP,26/12/2014,76.03
SHOP,29/12/2014,76.54
SHOP,30/12/2014,76.16
SHOP,31/12/2014,75.2
SHOP,02/01/2015,75.37
SHOP,05/01/2015,73.64
SHOP,06/01/2015,72.06
SHOP,07/01/2015,72.03
SHOP,08/01/2015,71.92
SHOP,09/01/2015,71.43
SHOP,12/01/2015,70.71
SHOP,13/01/2015,70.48
SHOP,14/01/2015,70.27
SHOP,15/01/2015,69.45
SHOP,16/01/2015,69.92
SHOP,20/01/2015,69.92
SHOP,21/01/2015,70.54
SHOP,22/01/2015,71.03
SHOP,23/01/2015,70.36
SHOP,26/01/2015,71.05
SHOP,27/01/2015,70
SHOP,28/01/2015,68.75
SHOP,29/01/2015,69.04
SHOP,30/01/2015,68.85
SHOP,02/02/2015,70.14
SHOP,03/02/2015,71.93
SHOP,04/02/2015,71.26
SHOP,05/02/2015,72.2
SHOP,06/02/2015,72.62
SHOP,09/02/2015,72.55
SHOP,10/02/2015,73
SHOP,11/02/2015,74
SHOP,12/02/2015,75.07
SHOP,13/02/2015,76.14
SHOP,17/02/2015,76.6
SHOP,18/02/2015,78.18
SHOP,19/02/2015,77.56
SHOP,20/02/2015,78.18
SHOP,23/02/2015,78.3
SHOP,24/02/2015,78.9
SHOP,25/02/2015,78.21
SHOP,26/02/2015,78.02
SHOP,27/02/2015,77.94
SHOP,02/03/2015,79.07
SHOP,03/03/2015,78.77
SHOP,04/03/2015,78.14
SHOP,05/03/2015,77.87
SHOP,06/03/2015,76.6
SHOP,09/03/2015,76.66
SHOP,10/03/2015,75.77
SHOP,11/03/2015,75.84
SHOP,12/03/2015,76.93
SHOP,13/03/2015,76.65
SHOP,16/03/2015,78.13
SHOP,17/03/2015,79.09
SHOP,18/03/2015,80.2
SHOP,19/03/2015,79.5
SHOP,20/03/2015,79.96
SHOP,23/03/2015,78.67
SHOP,24/03/2015,78.56
SHOP,25/03/2015,78.74
SHOP,26/03/2015,78.47
SHOP,27/03/2015,78.23
SHOP,30/03/2015,79.94
SHOP,31/03/2015,79.92
SHOP,01/04/2015,79.34
SHOP,02/04/2015,78.62
SHOP,06/04/2015,78.3
SHOP,07/04/2015,76.97
SHOP,08/04/2015,76.34
SHOP,09/04/2015,75.49
SHOP,10/04/2015,75.75
SHOP,13/04/2015,75.8
SHOP,14/04/2015,76.75
SHOP,15/04/2015,77.44
SHOP,16/04/2015,77.11
SHOP,17/04/2015,76.37
SHOP,20/04/2015,76.62
SHOP,21/04/2015,76.6
SHOP,22/04/2015,76.95
SHOP,23/04/2015,77.33
SHOP,24/04/2015,77.14
SHOP,27/04/2015,77.24
SHOP,28/04/2015,77.92
SHOP,29/04/2015,78.22
SHOP,30/04/2015,78.2
SHOP,01/05/2015,78.51
SHOP,04/05/2015,78.39
SHOP,05/05/2015,77.73
SHOP,06/05/2015,77.93
SHOP,07/05/2015,77.57
SHOP,08/05/2015,77.72
SHOP,11/05/2015,78.53
SHOP,12/05/2015,78.15
SHOP,13/05/2015,79.3
SHOP,14/05/2015,79.82
SHOP,15/05/2015,79.64
SHOP,18/05/2015,80.24
SHOP,19/05/2015,80.23
SHOP,20/05/2015,80.95
SHOP,21/05/2015,80.79
SHOP,22/05/2015,80.9
SHOP,26/05/2015,80.08
SHOP,27/05/2015,80.16
SHOP,28/05/2015,79.89
SHOP,29/05/2015,78.19
SHOP,01/06/2015,77.56
SHOP,02/06/2015,77.69
SHOP,03/06/2015,77.59
SHOP,04/06/2015,76.36
SHOP,05/06/2015,76.34
SHOP,08/06/2015,75.97
SHOP,09/06/2015,75.88
SHOP,10/06/2015,76.77
SHOP,11/06/2015,77.7
SHOP,12/06/2015,77.39
SHOP,15/06/2015,75.86
SHOP,16/06/2015,75.91
SHOP,17/06/2015,75.45
SHOP,18/06/2015,76
SHOP,19/06/2015,75.43
SHOP,22/06/2015,75.46
SHOP,23/06/2015,75.09
SHOP,24/06/2015,74.25
SHOP,25/06/2015,72.73
SHOP,26/06/2015,73.26
SHOP,29/06/2015,71.82
SHOP,30/06/2015,72.59
SHOP,01/07/2015,72.71
SHOP,02/07/2015,72.68
SHOP,06/07/2015,71.72
SHOP,07/07/2015,71.17
SHOP,08/07/2015,69.66
SHOP,09/07/2015,68.62
SHOP,10/07/2015,68.6
SHOP,13/07/2015,69.01
SHOP,14/07/2015,69.04
SHOP,15/07/2015,68.9
SHOP,16/07/2015,68.7
SHOP,17/07/2015,68.18
SHOP,20/07/2015,68.4
SHOP,21/07/2015,67.93
SHOP,22/07/2015,68.01
SHOP,23/07/2015,67.18
SHOP,24/07/2015,66.34
SHOP,27/07/2015,65.8
SHOP,28/07/2015,66.81
SHOP,29/07/2015,67.42
SHOP,30/07/2015,68.6
SHOP,31/07/2015,69.43
SHOP,03/08/2015,69.06
SHOP,04/08/2015,72.12
SHOP,05/08/2015,72.4
SHOP,06/08/2015,72.17
SHOP,07/08/2015,71.38
SHOP,10/08/2015,72.74
SHOP,11/08/2015,71.52
SHOP,12/08/2015,72.55
SHOP,13/08/2015,72.28
SHOP,14/08/2015,72.52
SHOP,17/08/2015,72.61
SHOP,18/08/2015,72.32
SHOP,19/08/2015,70.98
SHOP,20/08/2015,69.09
SHOP,21/08/2015,67.67
SHOP,24/08/2015,65
SHOP,25/08/2015,64.45
SHOP,26/08/2015,65.28
SHOP,27/08/2015,66.74
SHOP,28/08/2015,66.22
SHOP,31/08/2015,66.67
SHOP,01/09/2015,63.94
SHOP,02/09/2015,64.63
SHOP,03/09/2015,65.6
SHOP,04/09/2015,64.24
SHOP,08/09/2015,65.39
SHOP,09/09/2015,64.97
SHOP,10/09/2015,64.36
SHOP,11/09/2015,64
SHOP,14/09/2015,63.38
SHOP,15/09/2015,63.84
SHOP,16/09/2015,64.57
SHOP,17/09/2015,63.7
SHOP,18/09/2015,62.18
SHOP,21/09/2015,62.37
SHOP,22/09/2015,60.74
SHOP,23/09/2015,59.34
SHOP,24/09/2015,58.44
SHOP,25/09/2015,58.1
SHOP,28/09/2015,57.27
SHOP,29/09/2015,56.15
SHOP,30/09/2015,56.45
SHOP,01/10/2015,55.46
SHOP,02/10/2015,57.34
SHOP,05/10/2015,59.87
SHOP,06/10/2015,60.23
SHOP,07/10/2015,61.11
SHOP,08/10/2015,62.2
SHOP,09/10/2015,62.23
SHOP,12/10/2015,61.3
SHOP,13/10/2015,60.65
SHOP,14/10/2015,60.52
SHOP,15/10/2015,60.83
SHOP,16/10/2015,59.8
SHOP,19/10/2015,60.25
SHOP,20/10/2015,60.62
SHOP,21/10/2015,60.17
SHOP,22/10/2015,61.14
SHOP,23/10/2015,62.67
SHOP,26/10/2015,63.11
SHOP,27/10/2015,62.01
SHOP,28/10/2015,63.84
SHOP,29/10/2015,63.6
SHOP,30/10/2015,63.79
SHOP,02/11/2015,64.79
SHOP,03/11/2015,64.49
SHOP,04/11/2015,64.4
SHOP,05/11/2015,64.56
SHOP,06/11/2015,64.72
SHOP,09/11/2015,63.53
SHOP,10/11/2015,63.76
SHOP,11/11/2015,64.4
SHOP,12/11/2015,61.67
SHOP,13/11/2015,61.95
SHOP,16/11/2015,62.48
SHOP,17/11/2015,61.76
SHOP,18/11/2015,62.68
SHOP,19/11/2015,62.9
SHOP,20/11/2015,63.18
SHOP,23/11/2015,64.11
SHOP,24/11/2015,65.24
SHOP,25/11/2015,63.71
SHOP,27/11/2015,63.82
SHOP,30/11/2015,64.46
SHOP,01/12/2015,64.79
SHOP,02/12/2015,63.52
SHOP,03/12/2015,62.33
SHOP,04/12/2015,62.8
SHOP,07/12/2015,61.95
SHOP,08/12/2015,59.99
SHOP,09/12/2015,59.42
SHOP,10/12/2015,59.34
SHOP,11/12/2015,58.12
SHOP,14/12/2015,57.73
SHOP,15/12/2015,57.86
SHOP,16/12/2015,58.44
SHOP,17/12/2015,57.37
SHOP,18/12/2015,56.78
SHOP,21/12/2015,56.78
SHOP,22/12/2015,57.5
SHOP,23/12/2015,58.42
SHOP,24/12/2015,58.18
SHOP,28/12/2015,58.2
SHOP,29/12/2015,58.57
SHOP,30/12/2015,58.64
SHOP,31/12/2015,58.52
SHOP,04/01/2016,57.82
SHOP,05/01/2016,57.31
SHOP,06/01/2016,55.47
SHOP,07/01/2016,54.61
SHOP,08/01/2016,53.67
SHOP,11/01/2016,54.27
SHOP,12/01/2016,55.37
SHOP,13/01/2016,53.03
SHOP,14/01/2016,54.24
SHOP,15/01/2016,52.27
SHOP,19/01/2016,51.1
SHOP,20/01/2016,51.23
SHOP,21/01/2016,50.94
SHOP,22/01/2016,52.61
SHOP,25/01/2016,51.66
SHOP,26/01/2016,54.16
SHOP,27/01/2016,53.98
SHOP,28/01/2016,53.9
SHOP,29/01/2016,56.21
SHOP,01/02/2016,55.66
SHOP,02/02/2016,54.54
SHOP,03/02/2016,56.35
SHOP,04/02/2016,57.14
SHOP,05/02/2016,56.41
SHOP,08/02/2016,54.86
SHOP,09/02/2016,50.5
SHOP,10/02/2016,49.65
SHOP,11/02/2016,49.38
SHOP,12/02/2016,50.61
SHOP,16/02/2016,51.86
SHOP,17/02/2016,53.48
SHOP,18/02/2016,54.2
SHOP,19/02/2016,53.5
SHOP,22/02/2016,54.43
SHOP,23/02/2016,52.89
SHOP,24/02/2016,53.83
SHOP,25/02/2016,53.91
SHOP,26/02/2016,54.93
SHOP,29/02/2016,54.58
SHOP,01/03/2016,55.67
SHOP,02/03/2016,56.17
SHOP,03/03/2016,57.14
SHOP,04/03/2016,58.64
SHOP,07/03/2016,60.37
SHOP,08/03/2016,58.43
SHOP,09/03/2016,58.81
SHOP,10/03/2016,58.28
SHOP,11/03/2016,58.87
SHOP,14/03/2016,58.82
SHOP,15/03/2016,58.61
SHOP,16/03/2016,59.08
SHOP,17/03/2016,60.23
SHOP,18/03/2016,61.26
SHOP,21/03/2016,61.87
SHOP,22/03/2016,62.01
SHOP,23/03/2016,61.64
SHOP,24/03/2016,62.2
SHOP,28/03/2016,62.12
SHOP,29/03/2016,63.32
SHOP,30/03/2016,62.96
SHOP,31/03/2016,63.09
SHOP,01/04/2016,63.39
SHOP,04/04/2016,62.46
SHOP,05/04/2016,62.07
SHOP,06/04/2016,62.45
SHOP,07/04/2016,62.78
SHOP,08/04/2016,63.86
SHOP,11/04/2016,64.98
SHOP,12/04/2016,66.22
SHOP,13/04/2016,66.68
SHOP,14/04/2016,67.43
SHOP,15/04/2016,67.19
SHOP,18/04/2016,67.15
SHOP,19/04/2016,67.91
SHOP,20/04/2016,66.76
SHOP,21/04/2016,66.55
SHOP,22/04/2016,67.32
SHOP,25/04/2016,66.04
SHOP,26/04/2016,67.29
SHOP,27/04/2016,67.29
SHOP,28/04/2016,65.02
SHOP,29/04/2016,64.42
SHOP,02/05/2016,65.04
SHOP,03/05/2016,64.18
SHOP,04/05/2016,64.05
SHOP,05/05/2016,63.99
SHOP,06/05/2016,64.3
SHOP,09/05/2016,63.29
SHOP,10/05/2016,57.61
SHOP,11/05/2016,57.43
SHOP,12/05/2016,57.82
SHOP,13/05/2016,56.47
SHOP,16/05/2016,56.16
SHOP,17/05/2016,55.36
SHOP,18/05/2016,54.48
SHOP,19/05/2016,53.76
SHOP,20/05/2016,53.96
SHOP,23/05/2016,54.21
SHOP,24/05/2016,55.38
SHOP,25/05/2016,56.82
SHOP,26/05/2016,56.63
SHOP,27/05/2016,56.88
SHOP,31/05/2016,57.13
SHOP,01/06/2016,56.84
SHOP,02/06/2016,57.22
SHOP,03/06/2016,57.28
SHOP,06/06/2016,58.04
SHOP,07/06/2016,57.84
SHOP,08/06/2016,58.39
SHOP,09/06/2016,58.16
SHOP,10/06/2016,57.2
SHOP,13/06/2016,57.49
SHOP,14/06/2016,57.54
SHOP,15/06/2016,57.6
SHOP,16/06/2016,56.95
SHOP,17/06/2016,58.33
SHOP,20/06/2016,58.44
SHOP,21/06/2016,57.2
SHOP,22/06/2016,57.56
SHOP,23/06/2016,58.89
SHOP,24/06/2016,54.73
SHOP,27/06/2016,51.81
SHOP,28/06/2016,53.07
SHOP,29/06/2016,53.22
SHOP,30/06/2016,55.05
SHOP,01/07/2016,55.76
SHOP,05/07/2016,54.51
SHOP,06/07/2016,56.06
SHOP,07/07/2016,56.62
SHOP,08/07/2016,57.97
SHOP,11/07/2016,58.47
SHOP,12/07/2016,59.76
SHOP,13/07/2016,59.41
SHOP,14/07/2016,59.81
SHOP,15/07/2016,60.08
SHOP,18/07/2016,59.78
SHOP,19/07/2016,59.83
SHOP,20/07/2016,59.87
SHOP,21/07/2016,59.28
SHOP,22/07/2016,59.56
SHOP,25/07/2016,59.32
SHOP,26/07/2016,60.63
SHOP,27/07/2016,60.76
SHOP,28/07/2016,60.54
SHOP,29/07/2016,61.01
SHOP,01/08/2016,60.53
SHOP,02/08/2016,58.89
SHOP,03/08/2016,59.09
SHOP,04/08/2016,59.19
SHOP,05/08/2016,60.87
SHOP,08/08/2016,61.22
SHOP,09/08/2016,61.14
SHOP,10/08/2016,61.37
SHOP,11/08/2016,63
SHOP,12/08/2016,62.8
SHOP,15/08/2016,64.18
SHOP,16/08/2016,63.55
SHOP,17/08/2016,63.77
SHOP,18/08/2016,64.1
SHOP,19/08/2016,63.72
SHOP,22/08/2016,63.2
SHOP,23/08/2016,63.53
SHOP,24/08/2016,62.95
SHOP,25/08/2016,62.28
SHOP,26/08/2016,61.81
SHOP,29/08/2016,62.26
SHOP,30/08/2016,62.12
SHOP,31/08/2016,61.33
SHOP,01/09/2016,61.22
SHOP,02/09/2016,61.9
SHOP,06/09/2016,61.11
SHOP,07/09/2016,61.37
SHOP,08/09/2016,61.02
SHOP,09/09/2016,58.65
SHOP,12/09/2016,60.22
SHOP,13/09/2016,58.57
SHOP,14/09/2016,57.69
SHOP,15/09/2016,57.74
SHOP,16/09/2016,57.07
SHOP,19/09/2016,57.24
SHOP,20/09/2016,57.1
SHOP,21/09/2016,58.11
SHOP,22/09/2016,59.4
SHOP,23/09/2016,58.72
SHOP,26/09/2016,58.18
SHOP,27/09/2016,57.44
SHOP,28/09/2016,58.76
SHOP,29/09/2016,58.94
SHOP,30/09/2016,59.49
SHOP,03/10/2016,59.51
SHOP,04/10/2016,60.07
SHOP,05/10/2016,61.52
SHOP,06/10/2016,61.78
SHOP,07/10/2016,61.11
SHOP,10/10/2016,61.14
SHOP,11/10/2016,59.46
SHOP,12/10/2016,60.06
SHOP,13/10/2016,59.36
SHOP,14/10/2016,59.55
SHOP,17/10/2016,59.65
SHOP,18/10/2016,59.75
SHOP,19/10/2016,59.3
SHOP,20/10/2016,58.75
SHOP,21/10/2016,58.35
SHOP,24/10/2016,59.05
SHOP,25/10/2016,57.85
SHOP,26/10/2016,59.35
SHOP,27/10/2016,58.55
SHOP,28/10/2016,58.6
SHOP,31/10/2016,59.1
SHOP,01/11/2016,57.4
SHOP,02/11/2016,56.9
SHOP,03/11/2016,57.2
SHOP,04/11/2016,57.95
SHOP,07/11/2016,62.05
SHOP,08/11/2016,63.15
SHOP,09/11/2016,64.5
SHOP,10/11/2016,66.75
SHOP,11/11/2016,68.45
SHOP,14/11/2016,68.9
SHOP,15/11/2016,69.45
SHOP,16/11/2016,69.05
SHOP,17/11/2016,68.5
SHOP,18/11/2016,68.85
SHOP,21/11/2016,69.8
SHOP,22/11/2016,71
SHOP,23/11/2016,72.65
SHOP,25/11/2016,72.55
SHOP,28/11/2016,72.2
SHOP,29/11/2016,71.9
SHOP,30/11/2016,72.9
SHOP,01/12/2016,74.05
SHOP,02/12/2016,73.8
SHOP,05/12/2016,73.4
SHOP,06/12/2016,73.45
SHOP,07/12/2016,74.05
SHOP,08/12/2016,74.95
SHOP,09/12/2016,75.1
SHOP,12/12/2016,73.7
SHOP,13/12/2016,73.35
SHOP,14/12/2016,71.45
SHOP,15/12/2016,72.2
SHOP,16/12/2016,71.7
SHOP,19/12/2016,72.15
SHOP,20/12/2016,71.5
SHOP,21/12/2016,71.2
SHOP,22/12/2016,70.85
SHOP,23/12/2016,70.45
SHOP,27/12/2016,70.6
SHOP,28/12/2016,69.35
SHOP,29/12/2016,69.75
SHOP,30/12/2016,69.25
SHOP,03/01/2017,70.75
SHOP,04/01/2017,72.05
SHOP,05/01/2017,70.7
SHOP,06/01/2017,69.45
SHOP,09/01/2017,69.7
SHOP,10/01/2017,71.2
SHOP,11/01/2017,72.35
SHOP,12/01/2017,71.4
SHOP,13/01/2017,71.8
SHOP,17/01/2017,71.3
SHOP,18/01/2017,71.2
SHOP,19/01/2017,71.65
SHOP,20/01/2017,71.85
SHOP,23/01/2017,71.05
SHOP,24/01/2017,73.2
SHOP,25/01/2017,74.35
SHOP,26/01/2017,73.9
SHOP,27/01/2017,73.2
SHOP,30/01/2017,72.15
SHOP,31/01/2017,72.6
SHOP,01/02/2017,72.35
SHOP,02/02/2017,71.75
SHOP,03/02/2017,74.15
SHOP,06/02/2017,73.3
SHOP,07/02/2017,75.05
SHOP,08/02/2017,74.4
SHOP,09/02/2017,75
SHOP,10/02/2017,75.1
SHOP,13/02/2017,75.6
SHOP,14/02/2017,74.7
SHOP,15/02/2017,74.5
SHOP,16/02/2017,74.1
SHOP,17/02/2017,74.45
SHOP,21/02/2017,75.8
SHOP,22/02/2017,75.85
SHOP,23/02/2017,74.9
SHOP,24/02/2017,75.25
SHOP,27/02/2017,76.25
SHOP,28/02/2017,74.45
SHOP,01/03/2017,76.2
SHOP,02/03/2017,75.1
SHOP,03/03/2017,75
SHOP,06/03/2017,75
SHOP,07/03/2017,74.7
SHOP,08/03/2017,74.25
SHOP,09/03/2017,73.85
SHOP,10/03/2017,76.15
SHOP,13/03/2017,74.9
SHOP,14/03/2017,74.55
SHOP,15/03/2017,76
SHOP,16/03/2017,74.75
SHOP,17/03/2017,75.25
SHOP,20/03/2017,75.25
SHOP,21/03/2017,73
SHOP,22/03/2017,73.25
SHOP,23/03/2017,73.55
SHOP,24/03/2017,72.85
SHOP,27/03/2017,72.45
SHOP,28/03/2017,73.75
SHOP,29/03/2017,74.8
SHOP,30/03/2017,75.85
SHOP,31/03/2017,75.65
SHOP,03/04/2017,75.15
SHOP,04/04/2017,76.55
SHOP,05/04/2017,75.5
SHOP,06/04/2017,76.6
SHOP,07/04/2017,76.15
SHOP,10/04/2017,77.55
SHOP,11/04/2017,77.6
SHOP,12/04/2017,75.55
SHOP,13/04/2017,74.05
SHOP,17/04/2017,75
SHOP,18/04/2017,75.1
SHOP,19/04/2017,75.1
SHOP,20/04/2017,76.4
SHOP,21/04/2017,76.15
SHOP,24/04/2017,78.1
SHOP,25/04/2017,78.55
SHOP,26/04/2017,78.4
SHOP,27/04/2017,79.4
SHOP,28/04/2017,78.85
SHOP,01/05/2017,79.25
SHOP,02/05/2017,79.35
SHOP,03/05/2017,78.7
SHOP,04/05/2017,78.75
SHOP,05/05/2017,83
SHOP,08/05/2017,83.1
SHOP,09/05/2017,79.5
SHOP,10/05/2017,80.7
SHOP,11/05/2017,79.75
SHOP,12/05/2017,78.1
SHOP,15/05/2017,78
SHOP,16/05/2017,78.65
SHOP,17/05/2017,76.9
SHOP,18/05/2017,77.7
SHOP,19/05/2017,78.45
SHOP,22/05/2017,79.1
SHOP,23/05/2017,80.4
SHOP,24/05/2017,79.3
SHOP,25/05/2017,79.1
SHOP,26/05/2017,78.9
SHOP,30/05/2017,78.85
SHOP,31/05/2017,79.2
SHOP,01/06/2017,81.75
SHOP,02/06/2017,82.3
SHOP,05/06/2017,81.3
SHOP,06/06/2017,81.25
SHOP,07/06/2017,80.35
SHOP,08/06/2017,81.8
SHOP,09/06/2017,82.5
SHOP,12/06/2017,81.85
SHOP,13/06/2017,82
SHOP,14/06/2017,81.75
SHOP,15/06/2017,81.55
SHOP,16/06/2017,81.4
SHOP,19/06/2017,81.7
SHOP,20/06/2017,80.25
SHOP,21/06/2017,78.2
SHOP,22/06/2017,79.65
SHOP,23/06/2017,79.35
